iter	Logloss
392	0.4548585558
393	0.4548053518
394	0.454767617
395	0.4547001485
396	0.4546276441
397	0.454575092
398	0.4544327231
399	0.4543766034
400	0.4542696602
401	0.4541953184
402	0.4541295502
403	0.4540456776
404	0.4539487628
405	0.4538859362
406	0.4538117688
407	0.4537417524
408	0.4536986093
409	0.4536466183
410	0.4536021719
411	0.4535464161
412	0.4534790884
413	0.4534239825
414	0.4533730296
415	0.453322515
416	0.4532549716
417	0.4531905125
418	0.4531195801
419	0.4530288494
420	0.4529471999
421	0.4528282016
422	0.4527505231
423	0.4526811094
424	0.4526154081
425	0.4525438815
426	0.4524445396
427	0.4523732227
428	0.4522822829
429	0.452210461
430	0.4520853157
431	0.4520029277
432	0.4519262955
433	0.4518692881
434	0.4517801625
435	0.4517091699
436	0.4516328653
437	0.4515579028
438	0.4514674093
439	0.4513984899
440	0.4513365262
441	0.4512552317
442	0.4511658957
443	0.4511006013
444	0.4510103482
445	0.4509234733
446	0.4508305082
447	0.4507536417
448	0.4506810212
449	0.4506072577
450	0.4505298851
451	0.4504400123
452	0.4503434267
453	0.4502594069
454	0.4501629046
455	0.4500775785
456	0.4500072978
457	0.4499275505
458	0.4498426927
459	0.4497615497
460	0.4496731579
461	0.4495810901
462	0.4494881558
463	0.4493979231
464	0.4493008775
465	0.4492181905
466	0.4491374048
467	0.449044532
468	0.4489564409
469	0.4488729227
470	0.448757736
471	0.4486617492
472	0.4485700051
473	0.4484810829
474	0.4483943285
475	0.4483051384
476	0.4482184139
477	0.4481233439
478	0.4480399122
479	0.4479558337
480	0.4478674724
481	0.4477751645
482	0.4476894499
483	0.4476002216
484	0.4475202007
485	0.4474357667
486	0.4473472868
487	0.447214796
488	0.447127919
489	0.4470402182
490	0.4469538461
491	0.4468762057
492	0.4467914414
493	0.4467074783
494	0.4466233937
495	0.4465378828
496	0.4464569201
497	0.4463834332
498	0.4463046976
499	0.4462304724
500	0.4461469847
501	0.4460675923
502	0.4459847545
503	0.4459038475
504	0.445826474
505	0.4457553375
506	0.4456735991
507	0.4455905237
508	0.4455133289
509	0.4454357179
510	0.445354666
511	0.445275271
512	0.4448253729
513	0.4447521571
514	0.4444322236
515	0.444346389
516	0.4442697275
517	0.4438542103
518	0.4437759495
519	0.4436975695
520	0.4436213841
521	0.4432543221
522	0.4431777539
523	0.4431007925
524	0.4430235046
525	0.4429477346
526	0.4428725324
527	0.442795277
528	0.4427141644
529	0.4426386285
530	0.4423689364
531	0.4422942354
532	0.4422210524
533	0.4421458424
534	0.4420723921
535	0.4417284313
536	0.4416535256
537	0.4415808725
538	0.441505937
539	0.4414301072
540	0.441355758
541	0.4412832873
542	0.4412106278
543	0.4411384174
544	0.4410660018
545	0.4409918682
546	0.4409205551
547	0.4408479919
548	0.440777091
549	0.4407050658
550	0.4406342811
551	0.440563265
552	0.440492543
553	0.4404209924
554	0.4403509499
555	0.4402764587
556	0.4402057105
557	0.4401361468
558	0.4400629528
559	0.4399932144
560	0.4396551145
561	0.4395823956
562	0.4395144354
563	0.4394451721
564	0.439152986
565	0.4390852952
566	0.4390182583
567	0.4389497918
568	0.438880795
569	0.4388121474
570	0.438745875
571	0.4386779472
572	0.4386079929
573	0.4385411598
574	0.4381972235
575	0.4381289982
576	0.4380627266
577	0.4379945245
578	0.4379234176
579	0.4375901638
580	0.4375222288
581	0.4374553396
582	0.4373885627
583	0.437322179
584	0.4372546002
585	0.4371887137
586	0.4371201592
587	0.4370542167
588	0.4369889283
589	0.4369235171
590	0.4365432952
591	0.4364780397
592	0.4364129851
593	0.4363479963
594	0.4362839584
595	0.4362185469
596	0.4361517999
597	0.4360863591
598	0.4360224993
599	0.4359374586
600	0.4358733873
601	0.4358098837
602	0.4357456369
603	0.4356822784
604	0.4356188004
605	0.435555323
606	0.4354928885
607	0.4354297407
608	0.4353669134
609	0.4353047158
610	0.4352416875
611	0.435178856
612	0.4351168366
613	0.4350545472
614	0.4349923462
615	0.4349302681
616	0.4348682755
617	0.4348066684
618	0.4347447387
619	0.4346831614
620	0.4346220634
621	0.4342888189
622	0.4339587115
623	0.4338967221
624	0.4338352637
625	0.4337500433
626	0.4333894524
627	0.4333275149
628	0.4332661184
629	0.4332051978
630	0.4331468539
631	0.4330859326
632	0.433025246
633	0.4329651563
634	0.4329047965
635	0.4327251121
636	0.4326636826
637	0.4326035303
638	0.4325433843
639	0.4324833211
640	0.4324231122
641	0.4323625702
642	0.4323026885
643	0.4322424731
644	0.4321829769
645	0.4321237452
646	0.4320648133
647	0.4317686893
648	0.4317094048
649	0.431650262
650	0.4315943851
651	0.4315352787
652	0.4314762837
653	0.43141723
654	0.4313587438
655	0.4312997524
656	0.4312415335
657	0.4311830731
658	0.4308370684
659	0.4307721089
660	0.4307165294
661	0.4306582474
662	0.4306002095
663	0.4305413596
664	0.4304831068
665	0.4304253367
666	0.4303667837
667	0.4303089467
668	0.4302510544
669	0.4299690989
670	0.4299105493
671	0.4298529529
672	0.4297952087
673	0.429571089
674	0.4295134304
675	0.4294276765
676	0.4293703805
677	0.4293132598
678	0.4292558382
679	0.4291960978
680	0.4291388025
681	0.4290208207
682	0.4289633988
683	0.4289066936
684	0.428521232
685	0.4284643445
686	0.4284075786
687	0.4283511139
688	0.4282940808
689	0.4282377018
690	0.4281840246
691	0.4281277348
692	0.4280713295
693	0.428013722
694	0.4279569822
695	0.4277243875
696	0.4276681866
697	0.4276119885
698	0.4275586292
699	0.4275024876
700	0.427446583
701	0.4273908607
702	0.4273353429
703	0.4272825565
704	0.4272271837
705	0.4271717247
706	0.427116207
707	0.4270609857
708	0.4270060322
709	0.4269509601
710	0.4268958577
711	0.426840934
712	0.426788677
713	0.4264566033
714	0.4264014458
715	0.4263460993
716	0.4262913536
717	0.4262395187
718	0.4261846844
719	0.4261229994
720	0.4259181634
721	0.4258634153
722	0.4258087886
723	0.425754575
724	0.4254428373
725	0.4253885079
726	0.4253340562
727	0.4252798781
728	0.4252255749
729	0.425171865
730	0.4251175689
731	0.4250636814
732	0.4250098824
733	0.4249453845
734	0.4248944669
735	0.4248400183
736	0.4245246839
737	0.424470829
738	0.4244173595
739	0.4241763972
740	0.4241226312
741	0.4240717105
742	0.4240182406
743	0.4239650092
744	0.4239112134
745	0.4238581892
746	0.4238050469
747	0.4237519337
748	0.4236986429
749	0.4236456194
750	0.4235930704
751	0.4235400732
752	0.4234871388
753	0.4234343523
754	0.4233847772
755	0.4233034217
756	0.4232504539
757	0.4231970372
758	0.4231376755
759	0.4230853081
760	0.4230327004
761	0.4229802675
762	0.422929441
763	0.4228679734
764	0.4228158113
765	0.4227637044
766	0.4227115719
767	0.4226592613
768	0.4226101484
769	0.4225572989
770	0.4225057304
771	0.4224538617
772	0.4224020256
773	0.4223506985
774	0.4223017988
775	0.4222504087
776	0.4221988964
777	0.4221473276
778	0.4220960598
779	0.4220445178
780	0.4219932757
781	0.4219420308
782	0.4218911782
783	0.4218397254
784	0.4217888403
785	0.4217375355
786	0.4216880792
787	0.4214071255
788	0.4213560613
789	0.4213052387
790	0.4212455932
791	0.4211938118
792	0.4211429823
793	0.4210923345
794	0.4210417454
795	0.4209912758
796	0.420506242
797	0.4204581486
798	0.4204101054
799	0.4203596327
800	0.4203094564
801	0.4202591059
802	0.4202088743
803	0.4201304532
804	0.4200796569
805	0.4200308471
806	0.4199808486
807	0.4199309138
808	0.4194891196
809	0.419439007
810	0.4193890721
811	0.4193393719
812	0.4192897601
813	0.4192401489
814	0.4188949001
815	0.4188450243
816	0.4187956472
817	0.418746158
818	0.4186968727
819	0.418647532
820	0.4185982502
821	0.4185489654
822	0.4184999812
823	0.4184503692
824	0.4184012924
825	0.418354912
826	0.4183058054
827	0.4182562522
828	0.4182066369
829	0.4179225059
830	0.4178733389
831	0.4178241452
832	0.4177768562
833	0.4177283716
834	0.4176712022
835	0.4176224802
836	0.4175740034
837	0.4175254602
838	0.4174767119
839	0.4174278121
840	0.4173791799
841	0.4173309696
842	0.4172825751
843	0.4172346589
844	0.4171900846
845	0.4171419041
846	0.417093925
847	0.4170458903
848	0.4169976137
849	0.4169499387
850	0.4169019626
851	0.4168266628
852	0.4167786541
853	0.4167309755
854	0.41668294
855	0.4166351688
856	0.4165873742
857	0.4165396364
858	0.4164920732
859	0.416446057
860	0.4163983751
861	0.4163509079
862	0.4160365379
863	0.4159893929
864	0.4159417736
865	0.4158944214
866	0.4158470094
867	0.4157994158
868	0.4157516107
869	0.4157044957
870	0.415657444
871	0.4153918011
872	0.4153447158
873	0.4150132531
874	0.4149662527
875	0.4149191379
876	0.4148723498
877	0.4148229183
878	0.4146164074
879	0.4145705687
880	0.4145236021
881	0.4144767248
882	0.4144300249
883	0.4143602189
884	0.4143076986
885	0.4140156434
886	0.4139687647
887	0.4139217385
888	0.4138753088
889	0.4138285462
890	0.4137856966
891	0.4137393269
892	0.4136938146
893	0.4136472373
894	0.4136032104
895	0.4135569818
896	0.4135099849
897	0.4134639089
898	0.4134178621
899	0.4133716379
900	0.4133255951
901	0.4132795187
902	0.4132334728
903	0.4129216985
904	0.412668796
905	0.4126226631
906	0.4125764419
907	0.412530392
908	0.4124860079
909	0.4124401431
910	0.4123938586
911	0.4123428558
912	0.412292061
913	0.4122463966
914	0.4122008255
915	0.4121503568
916	0.4121043398
917	0.4120541019
918	0.4120044358
919	0.4119588013
920	0.4119100558
921	0.4118625274
922	0.411817194
923	0.4117716231
924	0.411724085
925	0.4116789299
926	0.4116339232
927	0.411585801
928	0.4115451447
929	0.4114976723
930	0.4114502006
931	0.4114034112
932	0.4113584936
933	0.4113133979
934	0.4112669686
935	0.4109773131
936	0.4109322201
937	0.4108874806
938	0.4108424441
939	0.4107967798
940	0.4107510604
941	0.4107065882
942	0.4106354522
943	0.4105905635
944	0.4103256239
945	0.4102804684
946	0.4102352827
947	0.4101907545
948	0.4101460148
949	0.410101631
950	0.4100569211
951	0.4100126899
952	0.4099855689
953	0.4099413637
954	0.4098966268
955	0.4098522103
956	0.4093456644
957	0.4093010114
958	0.4092569552
959	0.4092124545
960	0.4091717995
961	0.409127744
962	0.4091010135
963	0.40904963
964	0.4090056336
965	0.4089625839
966	0.408918709
967	0.4088922129
968	0.4088475587
969	0.4088038251
970	0.4087597393
971	0.408716043
972	0.4086737053
973	0.4086299462
974	0.4083596839
975	0.4079714411
976	0.4079276224
977	0.407884101
978	0.4078602201
979	0.4076142485
980	0.407570459
981	0.4075262542
982	0.4075000543
983	0.4074564433
984	0.4074126507
985	0.4073693064
986	0.4073254876
987	0.4072822332
988	0.4069125481
989	0.4068691445
990	0.4068255076
991	0.4067823127
992	0.4067386979
993	0.4066955921
994	0.406652545
995	0.406626438
996	0.4065844598
997	0.4065196422
998	0.4064765658
999	0.4064335488
