iter	Logloss
556	0.384377917
557	0.3842637567
558	0.3841259367
559	0.3840338967
560	0.3839284353
561	0.3838231989
562	0.3836884184
563	0.3835676449
564	0.3834157498
565	0.3832884281
566	0.3831609304
567	0.3830352322
568	0.3829358476
569	0.3828200021
570	0.3826724419
571	0.3825163589
572	0.3824304567
573	0.3823131678
574	0.3821935161
575	0.3820980771
576	0.381980941
577	0.3819032287
578	0.3817230088
579	0.3815045928
580	0.3813948263
581	0.3812439362
582	0.3811413656
583	0.3810387076
584	0.3809419485
585	0.3808486114
586	0.3807331487
587	0.3805656071
588	0.380426219
589	0.3803373364
590	0.3801923446
591	0.3800231877
592	0.3799078742
593	0.3798074277
594	0.3797120247
595	0.3795455355
596	0.3793737587
597	0.3791859073
598	0.3791112042
599	0.3789964199
600	0.3789166999
601	0.3788456259
602	0.3787149146
603	0.378605898
604	0.3783984526
605	0.3782612171
606	0.3781425103
607	0.3779719154
608	0.3778551832
609	0.3776314876
610	0.3775129284
611	0.3772986432
612	0.3772110881
613	0.3769905795
614	0.3768983625
615	0.3767348144
616	0.3766243953
617	0.3765366629
618	0.3763993116
619	0.3763135567
620	0.376231931
621	0.3761123981
622	0.3759600321
623	0.3757956294
624	0.3755701354
625	0.375429951
626	0.3753488856
627	0.3751765476
628	0.3750118802
629	0.3748822566
630	0.3747538749
631	0.374517262
632	0.374411005
633	0.374266721
634	0.3741116108
635	0.3740039947
636	0.3738937543
637	0.3737904168
638	0.373687638
639	0.3734839425
640	0.3734129663
641	0.3732019576
642	0.3730787354
643	0.373002626
644	0.3728909707
645	0.3727824439
646	0.3726729143
647	0.3725727241
648	0.3724200613
649	0.3722950128
650	0.3721579589
651	0.3719978946
652	0.3719283065
653	0.3717705429
654	0.3716884738
655	0.3714833641
656	0.3711986939
657	0.3710386587
658	0.370925934
659	0.3708105894
660	0.3706918289
661	0.3705102617
662	0.3704262778
663	0.370321023
664	0.3701561581
665	0.37001978
666	0.3698874426
667	0.3697485598
668	0.3696375844
669	0.3695449849
670	0.3694549213
671	0.3693146797
672	0.3691953193
673	0.3690943131
674	0.368904395
675	0.3686335312
676	0.3685336445
677	0.3684555293
678	0.3683300954
679	0.3682610037
680	0.3681545703
681	0.3680209956
682	0.367956892
683	0.3677931177
684	0.3676533738
685	0.3675264097
686	0.367415761
687	0.3672673764
688	0.367171296
689	0.3670472111
690	0.3669452839
691	0.366783653
692	0.3667218429
693	0.3666169732
694	0.3665064664
695	0.3664081145
696	0.3662686971
697	0.3661594587
698	0.3660736734
699	0.3659751435
700	0.3659194922
701	0.3657649413
702	0.3656744095
703	0.3655408642
704	0.365405398
705	0.3653437446
706	0.3652480475
707	0.3651250353
708	0.364965206
709	0.3648951129
710	0.3647287935
711	0.3646107033
712	0.3645158905
713	0.3644517562
714	0.3643986282
715	0.3643428362
716	0.3642506797
717	0.3640948704
718	0.3640114446
719	0.3638715559
720	0.3637718139
721	0.3635825427
722	0.363460885
723	0.3633312917
724	0.3631359466
725	0.363029896
726	0.362928097
727	0.3628401583
728	0.3627469382
729	0.3625649169
730	0.3624653859
731	0.362379598
732	0.3621232776
733	0.3619675523
734	0.3618419712
735	0.3617310192
736	0.361601636
737	0.3614394476
738	0.3613306552
739	0.3611901393
740	0.3610445589
741	0.3609570002
742	0.3608097072
743	0.3606657165
744	0.3605560166
745	0.3604452754
746	0.3602593693
747	0.3601640567
748	0.3600177703
749	0.3599224219
750	0.3597411775
751	0.3596559526
752	0.3595568926
753	0.3594823469
754	0.359385174
755	0.359238107
756	0.3591378643
757	0.3590535254
758	0.3589494504
759	0.3588850821
760	0.3587700742
761	0.3587205336
762	0.358617905
763	0.3585206416
764	0.3584183681
765	0.3583383734
766	0.3582560085
767	0.3581673959
768	0.3580874508
769	0.3579305142
770	0.3578251419
771	0.3576718017
772	0.3575822138
773	0.3574372254
774	0.357354415
775	0.3572340562
776	0.3570403289
777	0.3569368645
778	0.3567932304
779	0.3567014917
780	0.3565739983
781	0.3564807167
782	0.3563444245
783	0.3562673113
784	0.3561240902
785	0.3560316677
786	0.3558548454
787	0.3557615074
788	0.3556524822
789	0.3555088501
790	0.3553422946
791	0.3551658263
792	0.3550359671
793	0.3549013293
794	0.3548292515
795	0.3547010744
796	0.3546259074
797	0.3544787341
798	0.3543436255
799	0.3542950992
800	0.3541998152
801	0.3541110739
802	0.3540481222
803	0.3539810982
804	0.353894546
805	0.3537695253
806	0.3536327359
807	0.3535349032
808	0.3533934521
809	0.3532053056
810	0.3530786347
811	0.3529971271
812	0.3529147933
813	0.3528020435
814	0.3526789965
815	0.3525997898
816	0.3525550101
817	0.3524661016
818	0.3523307589
819	0.3522011988
820	0.3520404845
821	0.3519309253
822	0.3518230753
823	0.3516376971
824	0.3515301431
825	0.3513389259
826	0.3512130785
827	0.3511389456
828	0.3510511527
829	0.3509549405
830	0.3508201268
831	0.350714988
832	0.3505933304
833	0.3504613789
834	0.3503805756
835	0.3502856964
836	0.3501190249
837	0.3499696374
838	0.349886449
839	0.34976798
840	0.3496359965
841	0.3495349287
842	0.3494666654
843	0.3493608518
844	0.3492248055
845	0.3491211167
846	0.3490334123
847	0.3489555338
848	0.3487812192
849	0.3486783223
850	0.3485302052
851	0.3484380464
852	0.3483238511
853	0.3482493938
854	0.348161247
855	0.3479900011
856	0.3479096135
857	0.3477852149
858	0.3476893705
859	0.3475700272
860	0.3474645326
861	0.3473951492
862	0.3472520757
863	0.3471630446
864	0.3470276391
865	0.3469171352
866	0.3468584905
867	0.346720196
868	0.3466023758
869	0.3464457423
870	0.346355535
871	0.3462238178
872	0.346165143
873	0.3461075301
874	0.3460369961
875	0.3459496763
876	0.3458713259
877	0.3457869281
878	0.3457029442
879	0.345629018
880	0.3455794521
881	0.3454714841
882	0.3453383232
883	0.3452835119
884	0.3451956911
885	0.3451430922
886	0.3449985166
887	0.3449153576
888	0.3448292185
889	0.3447489158
890	0.3446634864
891	0.344584219
892	0.3444774586
893	0.3443383092
894	0.3442817583
895	0.3441916332
896	0.3440693863
897	0.3439633688
898	0.3438619202
899	0.3437410599
900	0.3436048311
901	0.3435184552
902	0.3434222862
903	0.3432782686
904	0.3431842243
905	0.3430816234
906	0.3429746297
907	0.3428541771
908	0.3426825694
909	0.3426009999
910	0.342426864
911	0.3423052072
912	0.3422039633
913	0.3420775865
914	0.3419621265
915	0.3418653056
916	0.3416967602
917	0.3415416757
918	0.3414816144
919	0.3413593351
920	0.3412235508
921	0.3410499755
922	0.3409824756
923	0.3409310852
924	0.3408134958
925	0.3406988626
926	0.3405885336
927	0.340513574
928	0.3404491734
929	0.3403153645
930	0.3402198443
931	0.3400905471
932	0.3399921066
933	0.3398235066
934	0.3397294042
935	0.3396709357
936	0.3395823481
937	0.3395344996
938	0.3394802203
939	0.3394059953
940	0.3393103554
941	0.3392268712
942	0.3391771052
943	0.3390785788
944	0.3389983396
945	0.3388853845
946	0.3387704553
947	0.3386836092
948	0.33859525
949	0.3384986403
950	0.3383980758
951	0.3383388109
952	0.3381951481
953	0.338111841
954	0.3380292418
955	0.3379484117
956	0.3378099694
957	0.3377247912
958	0.3375980898
959	0.3375507732
960	0.3374655496
961	0.3373962518
962	0.337258104
963	0.3370924832
964	0.336955365
965	0.33687772
966	0.3367196006
967	0.33668373
968	0.3366016616
969	0.3365451422
970	0.3364297402
971	0.3363804855
972	0.3363335228
973	0.3362566459
974	0.3362030449
975	0.336098792
976	0.3359959265
977	0.3358876608
978	0.3357764468
979	0.3356358216
980	0.3354961404
981	0.335337077
982	0.335251352
983	0.33514415
984	0.3350560048
985	0.3349279448
986	0.3348554648
987	0.334722363
988	0.334583933
989	0.3344625704
990	0.3343282581
991	0.33426763
992	0.3342240293
993	0.3340598322
994	0.3339521287
995	0.333826424
996	0.3336618773
997	0.3335599253
998	0.3335031965
999	0.333440684
